,word,lang,pairs_eng,pairs_cat,pairs_esp,pairs_ger,pairs_por,pairs_pol,pairs_ita,pairs_swe,pairs_fre,pairs_rus,diptongos
8200,solito,5,0,0,0,0,0,0,0,0,0,0,0
8201,giovane,5,0,0,0,0,0,0,3,0,0,0,1
8202,pronto,5,0,2,2,0,0,0,0,0,0,0,0
8203,sopra,5,0,2,1,0,0,0,0,0,0,0,0
8204,mai,5,0,0,0,0,0,0,0,0,0,0,1
8205,rosso,5,0,0,0,1,0,0,0,0,0,0,0
8206,elenco,5,0,2,1,0,1,0,0,0,0,0,0
8207,anche se,5,1,2,2,0,1,1,2,1,2,0,0
8208,tatto,5,0,0,0,0,0,0,0,1,0,0,0
8209,parlare,5,0,0,0,0,0,0,1,0,0,0,0
8210,uccello,5,0,1,1,0,0,0,0,1,0,0,0
8211,presto,5,1,2,1,1,0,0,0,1,1,0,0
8212,corpo,5,0,0,0,0,0,0,0,0,0,0,0
8213,cane,5,0,0,0,0,0,0,1,0,0,0,0
8214,famiglia,5,0,0,0,0,0,0,2,0,0,0,1
8215,diretto,5,0,0,0,0,0,1,0,1,0,0,0
8216,posa,5,0,0,0,0,0,0,0,0,0,0,0
8217,partire,5,0,0,0,0,0,0,0,0,0,0,0
8218,canzone,5,0,0,0,0,0,0,1,0,0,0,0
8219,misurare,5,0,0,0,0,0,0,0,0,0,0,0
8220,porta,5,0,0,0,0,0,0,0,0,0,0,0
8221,prodotto,5,0,2,1,0,0,0,0,1,0,0,0
8222,nero,5,0,0,0,0,0,0,1,0,0,0,0
8223,breve,5,0,1,0,0,0,0,0,0,0,0,0
8224,numerale,5,0,0,0,0,0,0,0,0,0,0,0
8225,classe,5,0,0,0,1,0,0,1,0,0,0,0
8226,vento,5,0,0,1,0,0,0,0,0,1,0,0
8227,domanda,5,0,1,1,0,0,0,0,0,0,0,0
8228,accadere,5,0,0,0,0,0,0,0,0,0,0,0
8229,completare,5,0,0,0,0,0,0,0,0,0,0,0
8230,nave,5,0,0,0,0,0,0,0,0,0,0,0
8231,la zona,5,0,0,0,0,0,0,1,0,0,0,0
8232,metà,5,0,0,0,0,0,0,0,0,0,0,0
8233,roccia,5,0,0,0,0,0,0,1,0,0,0,1
8234,ordine,5,0,0,0,0,0,1,1,0,1,0,0
8235,fuoco,5,0,0,0,0,0,0,0,0,0,0,1
8236,sud,5,0,0,0,0,0,0,0,0,0,0,0
8237,problema,5,0,3,1,0,0,0,0,0,0,0,0
8238,pezzo,5,0,0,0,0,0,0,0,0,0,0,0
8239,detto,5,0,0,0,0,0,0,0,1,0,0,0
8240,conosceva,5,0,1,0,0,1,0,1,0,0,0,0
8241,passaggio,5,0,0,0,1,0,0,2,1,0,0,1
8242,da,5,0,0,0,0,0,0,0,0,0,0,0
8243,superiore,5,0,0,0,0,0,0,2,0,0,0,1
8244,totale,5,0,0,0,0,0,0,0,0,0,0,0
8245,re,5,0,0,0,0,0,0,0,0,0,0,0
8246,strada,5,3,0,0,2,0,0,0,1,0,0,0
8247,pollice,5,0,1,1,0,0,0,0,1,0,0,0
8248,moltiplicare,5,0,0,0,0,0,0,0,0,0,0,0
8249,niente,5,0,0,1,0,0,0,0,0,2,0,1
8250,corso,5,0,0,0,0,0,0,0,0,0,0,0
8251,restare,5,1,0,0,1,0,0,0,1,1,0,0
8252,ruota,5,0,0,0,0,0,0,0,0,0,0,1
8253,completo,5,0,0,0,0,0,0,0,0,0,0,0
8254,forza,5,0,0,0,0,0,1,0,0,0,0,0
8255,blu,5,0,1,0,0,0,0,0,0,0,0,0
8256,oggetto,5,0,0,0,0,0,0,0,2,0,0,0
8257,decidere,5,0,0,0,0,0,1,1,1,0,0,0
8258,superficie,5,0,0,0,0,0,0,1,0,1,0,1
8259,profondo,5,0,3,2,0,0,0,0,0,0,0,0
8260,luna,5,0,0,0,0,0,0,0,0,0,0,0
8261,isola,5,0,0,0,0,0,0,1,0,0,0,0
8262,piede,5,0,0,0,0,0,1,0,0,1,0,1
8263,sistema,5,1,0,0,1,0,0,0,1,0,0,0
8264,occupato,5,0,0,0,0,0,0,0,0,0,0,0
8265,test,5,1,0,0,1,0,0,0,1,1,0,0
8266,disco,5,0,1,0,0,1,1,1,0,0,0,0
8267,barca,5,0,1,0,0,0,0,0,0,0,0,0
8268,comune,5,0,0,0,0,0,0,1,0,0,0,0
8269,oro,5,0,0,0,0,0,0,0,0,0,0,0
8270,possibile,5,0,0,0,1,0,0,0,0,0,0,0
8271,aereo,5,0,0,0,0,0,0,0,0,0,0,2
8272,poster,5,1,0,0,1,0,0,0,1,0,0,0
8273,asciutto,5,0,1,0,0,1,0,2,1,0,0,1
8274,meraviglia,5,0,0,0,0,0,0,2,0,0,0,1
8275,ridere,5,0,0,0,0,0,1,0,0,0,0,0
8276,mille,5,0,1,1,0,0,0,0,1,0,0,0
8277,fa,5,0,0,0,0,0,0,0,0,0,0,0
8278,corse,5,0,0,0,0,0,0,0,0,0,0,0
8279,dai un'occhiata,5,1,0,1,0,0,1,2,1,1,0,2
8280,gioco,5,0,0,0,0,0,0,2,0,0,0,1
8281,forma,5,0,0,0,0,1,0,0,0,0,0,0
8282,equipaggiare,5,1,0,1,1,1,0,1,1,0,0,2
8283,piccante,5,0,0,1,0,0,0,0,0,0,0,0
8284,perdere,5,0,0,0,0,0,0,0,0,0,0,0
8285,portato,5,0,0,0,0,0,0,0,0,0,0,0
8286,calore,5,0,0,0,0,0,0,0,0,0,0,0
8287,neve,5,0,0,0,0,0,0,1,0,0,0,0
8288,pneumatico,5,0,0,0,0,0,0,1,0,0,0,1
8289,portare,5,0,0,0,0,0,0,0,0,0,0,0
8290,sì,5,0,0,0,0,0,0,0,0,0,0,0
8291,distante,5,1,0,1,1,0,1,0,1,0,0,0
8292,riempire,5,0,0,0,0,0,0,0,0,1,0,1
8293,dipingere,5,1,0,0,1,0,1,0,1,1,0,0
8294,linguaggio,5,1,0,1,1,1,0,2,2,1,0,2
8295,fra,5,0,1,0,0,0,0,0,0,0,0,0
8296,unità,5,0,0,0,0,0,0,0,0,0,0,0
8297,potenza,5,0,0,0,0,0,0,0,0,0,0,0
8298,cittadina,5,0,0,0,0,0,1,1,1,1,0,0
8299,bene,5,0,0,0,0,0,0,1,0,0,0,0
8300,certo,5,0,0,0,0,0,0,0,0,0,0,0
8301,volare,5,0,0,0,0,0,0,1,0,0,0,0
8302,autunno,5,0,0,0,0,0,0,0,0,0,0,1
8303,piombo,5,0,0,1,0,0,0,2,0,0,0,1
8304,piangere,5,1,0,0,1,0,0,0,1,0,0,1
8305,scuro,5,0,1,0,0,1,0,1,0,0,0,0
8306,macchina,5,1,0,1,0,0,1,2,1,2,0,0
8307,nota,5,0,0,0,0,0,0,0,0,0,0,0
8308,aspettare,5,0,0,0,1,0,0,0,1,0,0,0
8309,piano,5,0,0,0,0,0,0,0,0,0,0,1
8310,figura,5,0,0,1,0,1,0,0,0,0,0,0
8311,stella,5,1,1,1,1,0,0,1,2,0,0,0
8312,scatola,5,0,1,0,0,1,0,2,0,0,0,0
8313,sostantivo,5,1,0,1,1,0,0,0,1,0,0,0
8314,campo,5,0,0,0,0,0,0,0,0,0,0,0
8315,riposo,5,0,0,0,0,0,0,0,0,0,0,0
8316,corretta,5,0,0,1,0,1,0,0,1,0,0,0
8317,capace,5,0,0,0,0,0,0,0,0,0,0,0
8318,libbra,5,0,1,0,0,0,0,0,0,0,0,0
8319,fatto,5,0,0,0,0,0,0,0,1,0,0,0
8320,bellezza,5,0,1,1,0,0,0,0,1,0,0,0
8321,viaggio,5,0,0,0,0,0,0,2,1,0,0,2
8322,stava in piedi,5,1,0,0,1,0,2,0,1,2,0,1
8323,contenere,5,0,0,1,0,0,0,1,0,0,0,0
8324,davanti,5,0,0,1,0,0,0,0,0,0,0,0
8325,insegnare,5,0,0,0,0,0,0,2,0,1,0,0
8326,settimana,5,0,0,0,0,0,0,0,1,0,0,0
8327,finale,5,0,0,0,0,0,0,0,0,1,0,0
8328,ha dato,5,0,0,0,0,0,0,0,0,0,0,0
8329,verde,5,0,0,0,0,0,0,0,0,0,0,0
8330,oh,5,0,0,0,0,0,0,0,0,0,0,0
8331,presto,5,1,2,1,1,0,0,0,1,1,0,0
8332,sviluppare,5,0,0,0,0,0,0,0,0,0,0,0
8333,oceano,5,0,0,0,0,0,0,0,0,0,0,1
8334,caldo,5,0,0,0,0,0,0,0,0,0,0,0
8335,gratuito,5,0,0,0,0,0,0,0,0,0,0,1
8336,minuto,5,0,0,0,0,0,0,0,0,1,0,0
8337,forte,5,0,0,0,0,0,0,0,0,0,0,0
8338,speciale,5,0,0,0,1,0,0,1,0,0,0,1
8339,mente,5,0,0,1,0,0,0,0,0,1,0,0
8340,dietro,5,2,0,0,0,0,1,0,0,1,0,1
8341,chiaro,5,1,0,1,0,0,1,2,1,1,0,1
8342,coda,5,0,0,0,0,0,0,0,0,0,0,0
8343,produrre,5,0,2,2,0,1,0,0,0,0,0,0
8344,fatto,5,0,0,0,0,0,0,0,1,0,0,0
8345,spazio,5,0,0,0,1,0,0,2,0,0,0,1
8346,sentito,5,0,0,1,0,0,0,0,0,1,0,0
8347,migliore,5,0,0,0,0,0,0,4,0,0,0,1
8348,ora,5,0,0,0,0,0,0,0,0,0,0,0
8349,meglio,5,0,0,0,0,0,0,4,0,0,0,1
8350,vero,5,0,0,0,0,0,0,0,0,0,0,0
8351,in occasione,5,0,0,0,0,0,0,3,0,1,0,1
8352,centinaio,5,0,0,1,0,0,0,2,0,2,0,2
8353,cinque,5,1,0,1,1,1,0,2,0,1,0,1
8354,ricordare,5,0,0,0,0,0,0,0,0,0,0,0
8355,fare un passo,5,0,0,0,1,0,0,0,0,0,0,0
8356,presto,5,1,2,1,1,0,0,0,1,1,0,0
8357,presa,5,0,2,1,0,0,0,0,0,1,0,0
8358,ovest,5,1,0,0,1,0,0,0,1,1,0,0
8359,terra,5,0,0,1,0,1,0,0,0,0,0,0
8360,interesse,5,0,0,1,1,0,0,0,0,2,0,0
8361,portata,5,0,0,0,0,0,0,0,0,0,0,0
8362,veloce,5,0,0,0,0,0,0,0,0,0,0,0
8363,verbo,5,0,0,0,0,0,0,0,0,0,0,0
8364,cantare,5,0,0,1,0,0,0,0,0,0,0,0
8365,ascoltare,5,0,1,0,0,1,0,1,0,0,0,0
8366,sei,5,0,0,0,0,0,0,0,0,0,0,1
8367,tavolo,5,0,0,0,0,0,0,0,0,0,0,0
8368,viaggiare,5,0,0,0,0,0,0,0,1,0,0,1
8369,meno,5,0,0,0,0,0,0,0,0,0,0,0
8370,mattina,5,0,0,0,0,0,0,0,1,1,0,0
8371,dieci,5,0,0,0,0,0,1,1,0,1,0,1
8372,semplice,5,0,0,0,0,0,0,0,0,0,0,0
8373,parecchi,5,1,0,1,0,0,1,2,1,1,0,0
8374,vocale,5,0,0,0,0,0,0,0,0,0,0,0
8375,verso,5,0,0,0,0,0,0,0,0,0,0,0
8376,guerra,5,0,0,2,0,2,0,0,0,0,0,1
8377,posizione,5,0,0,0,0,0,0,3,0,0,0,1
8378,contro,5,2,0,1,0,0,0,0,0,0,0,0
8379,modello,5,0,1,1,0,0,0,0,1,0,0,0
8380,lento,5,0,0,1,0,0,0,0,0,1,0,0
8381,centro,5,2,0,1,0,0,0,0,0,1,0,0
8382,amore,5,0,0,0,0,0,0,0,0,0,0,0
8383,persona,5,0,0,0,0,0,0,0,0,0,0,0
8384,i soldi,5,0,0,0,0,0,1,0,0,0,0,0
8385,servire,5,0,0,0,0,0,0,0,0,0,0,0
8386,apparire,5,0,0,0,0,0,0,0,0,0,0,0
8387,strada,5,3,0,0,2,0,0,0,1,0,0,0
8388,carta geografica,5,0,0,0,0,0,0,0,0,0,0,1
8389,piovere,5,0,0,0,0,0,0,2,0,0,0,1
8390,regola,5,0,0,0,0,0,0,1,0,0,0,0
8391,governare,5,0,0,0,0,0,0,0,0,0,0,0
8392,tiro,5,0,0,0,0,0,0,0,0,0,0,0
8393,freddo,5,0,1,0,0,0,1,0,0,0,0,0
8394,avviso,5,0,0,0,0,0,0,0,0,0,0,0
8395,voce,5,0,0,0,0,0,0,0,0,0,0,0
8396,energia,5,0,0,0,0,0,0,1,0,0,0,1
8397,caccia,5,0,0,0,0,0,0,1,0,0,0,1
8398,probabile,5,0,2,1,0,0,0,0,0,0,0,0
8399,letto,5,0,0,0,0,0,0,0,1,0,0,0
8400,fratello,5,0,2,1,0,0,0,0,1,0,0,0
8401,uovo,5,0,0,0,0,0,0,0,0,0,0,1
8402,giro,5,0,0,0,0,0,0,0,0,0,0,0
8403,cellula,5,0,1,1,0,0,0,1,1,0,0,0
8404,ritenere,5,0,0,0,0,0,0,1,0,0,0,0
8405,forse,5,0,0,0,0,0,0,0,0,0,0,0
8406,scegliere,5,0,1,0,0,1,0,3,0,1,0,1
8407,improvviso,5,0,2,1,0,0,0,0,0,0,0,0
8408,contare,5,0,0,1,0,0,0,0,0,0,0,0
8409,quadrato,5,1,0,1,1,1,0,1,0,0,0,1
8410,motivo,5,0,0,0,0,0,0,0,0,0,0,0
8411,lunghezza,5,1,0,0,1,0,0,0,1,0,0,0
8412,rappresentare,5,0,2,2,0,0,0,0,0,2,0,0
8413,arte,5,0,0,0,0,0,0,0,0,0,0,0
8414,materia,5,0,0,0,0,0,0,0,0,0,0,1
8415,regione,5,0,0,0,0,0,0,3,0,0,0,1
8416,taglia,5,0,0,0,0,0,0,2,0,0,0,1
8417,variare,5,0,0,0,0,0,0,0,0,0,0,1
8418,fissare,5,0,0,0,1,0,0,0,0,0,0,0
8419,parlare,5,0,0,0,0,0,0,1,0,0,0,0
8420,il peso,5,0,0,0,0,0,0,0,0,1,0,0
8421,generale,5,0,0,0,0,0,0,1,0,0,0,0
8422,ghiaccio,5,0,0,0,0,0,0,3,0,0,0,2
8423,importa,5,0,0,0,0,0,0,0,0,0,0,0
8424,cerchio,5,1,1,1,0,0,1,4,1,1,0,1
8425,coppia,5,0,0,0,0,0,0,0,0,0,0,1
8426,includere,5,0,2,1,0,1,0,0,0,1,0,0
8427,dividere,5,0,0,0,0,0,2,0,0,0,0,0
8428,sillaba,5,0,1,1,0,0,0,1,1,0,0,0
8429,provato,5,0,2,1,0,0,0,0,0,0,0,0
8430,mille dollari,5,0,1,1,0,0,0,1,1,0,0,0
8431,sfera,5,0,0,0,0,0,0,0,0,0,0,0
8432,ancora,5,0,2,1,0,1,0,0,0,0,0,0
8433,onda,5,0,1,1,0,0,0,0,0,0,0,0
8434,far cadere,5,0,0,0,0,0,0,0,0,0,0,0
8435,cuore,5,0,0,0,0,0,0,0,0,0,0,1
8436,sono,5,0,0,0,0,0,0,0,0,0,0,0
8437,regalo,5,0,0,0,0,0,0,0,0,0,0,0
8438,pesante,5,0,0,1,0,0,0,0,0,1,0,0
8439,danza,5,0,0,0,0,0,0,0,0,0,0,0
8440,motore,5,0,0,0,0,0,0,0,0,0,0,0
8441,posizione,5,0,0,0,0,0,0,3,0,0,0,1
8442,braccio,5,0,1,0,0,0,0,3,0,0,0,1
8443,largo,5,0,0,0,0,0,0,1,0,0,0,0
8444,navigare,5,0,0,0,0,0,0,0,0,0,0,0
8445,materiale,5,0,0,0,0,0,0,0,0,0,0,1
8446,frazione,5,0,1,0,0,0,0,3,0,0,0,1
8447,foresta,5,1,0,0,1,0,0,0,1,1,0,0
8448,sedersi,5,0,0,0,0,0,1,0,0,0,0,0
8449,gara,5,0,0,0,0,0,0,0,0,0,0,0
8450,finestra,5,3,0,0,2,0,0,1,1,2,0,0
8451,negozio,5,0,0,0,0,0,0,3,0,0,0,1
8452,estate,5,1,0,0,1,0,0,0,1,1,0,0
8453,treno,5,2,0,0,0,0,0,0,0,0,0,0
8454,dormire,5,0,0,0,0,1,0,0,0,0,0,0
8455,dimostrare,5,3,0,0,2,0,1,0,1,0,0,0
8456,solitario,5,0,0,0,0,0,0,2,0,0,0,1
8457,gamba,5,0,0,1,0,0,0,0,0,0,0,0
8458,esercizio,5,0,1,0,0,0,0,3,0,1,0,1
8459,parete,5,0,0,0,0,0,0,0,0,0,0,0
8460,presa,5,0,2,1,0,0,0,0,0,1,0,0
8461,montare,5,0,0,1,0,0,0,0,0,0,0,0
8462,desiderio,5,0,0,0,0,0,1,2,0,1,0,1
8463,cielo,5,0,0,0,0,0,0,1,0,1,0,1
8464,asse,5,0,0,0,1,0,0,0,0,0,0,0
8465,la gioia,5,0,0,0,0,0,0,3,0,0,0,3
8466,inverno,5,0,0,0,0,0,0,0,0,1,0,0
8467,sab,5,0,0,0,0,0,0,0,0,0,0,0
8468,scritto,5,0,1,0,0,1,0,1,1,0,0,0
8469,selvaggio,5,0,0,0,0,0,0,2,1,0,0,1
8470,strumento,5,3,0,1,2,0,0,0,1,1,0,0
8471,tenuto,5,0,0,0,0,0,0,0,0,0,0,0
8472,bicchiere,5,1,0,1,0,0,1,2,1,2,0,1
8473,erba,5,0,0,0,0,0,0,0,0,0,0,0
8474,mucca,5,0,0,0,0,0,0,0,0,0,0,0
8475,lavoro,5,0,0,0,0,0,0,1,0,0,0,0
8476,bordo,5,0,0,0,0,0,0,0,0,0,0,0
8477,cartello,5,0,1,1,0,0,0,0,1,0,0,0
8478,visitare,5,0,0,0,0,0,0,0,0,0,0,0
8479,passato,5,0,0,0,1,0,0,0,0,0,0,0
8480,morbido,5,0,0,0,0,0,1,0,0,0,0,0
8481,divertimento,5,0,0,1,0,0,1,0,0,1,0,0
8482,luminosa,5,0,0,0,0,0,0,0,0,1,0,0
8483,gas,5,0,0,0,0,0,0,0,0,0,0,0
8484,tempo atmosferico,5,0,0,0,0,0,0,0,0,0,0,0
8485,mese,5,0,0,0,0,0,0,0,0,1,0,0
8486,milione,5,0,0,0,0,0,0,3,0,0,0,1
8487,orso,5,0,0,0,0,0,0,0,0,0,0,0
8488,finire,5,0,0,0,0,0,0,0,0,1,0,0
8489,felice,5,0,0,0,0,0,0,0,0,0,0,0
8490,speranza,5,0,0,0,1,0,0,0,0,0,0,0
8491,fiore,5,0,0,0,0,0,0,2,0,0,0,1
8492,vestito,5,1,0,0,1,0,0,0,1,1,0,0
8493,strano,5,3,0,0,2,0,0,0,1,0,0,0
8494,andato,5,0,1,1,0,0,0,0,0,0,0,0
8495,commercio,5,0,1,0,0,0,0,3,0,0,0,1
8496,melodia,5,0,0,0,0,0,1,0,0,0,0,1
8497,viaggio,5,0,0,0,0,0,0,2,1,0,0,2
8498,ufficio,5,0,0,0,0,0,0,3,0,0,0,1
8499,ricevere,5,0,0,0,0,0,0,0,0,0,0,0
8500,riga,5,0,0,0,0,0,0,0,0,0,0,0
8501,bocca,5,0,0,0,0,0,0,0,0,0,0,0
8502,esatto,5,0,0,0,0,0,0,0,1,1,0,0
8503,simbolo,5,0,0,1,0,0,0,0,0,0,0,0
8504,morire,5,0,0,0,0,0,0,0,0,0,0,0
8505,meno,5,0,0,0,0,0,0,0,0,0,0,0
8506,problemi,5,0,3,1,0,0,0,0,0,0,0,0
8507,gridare o urlare,5,0,0,0,0,0,1,1,0,0,0,0
8508,tranne,5,2,0,0,0,0,0,1,0,0,0,0
8509,ha scritto,5,0,1,0,0,1,1,1,1,0,0,0
8510,seme,5,0,0,0,0,0,0,0,0,0,0,0
8511,tono,5,0,0,0,0,0,0,0,0,0,0,0
8512,giuntura,5,0,0,1,0,0,0,0,0,0,0,1
8513,suggerire,5,0,0,0,0,0,0,0,1,0,0,0
8514,pulire,5,0,0,0,0,0,0,0,0,0,0,0
8515,rompere,5,0,0,0,0,0,0,0,0,0,0,0
8516,signora,5,0,0,0,0,0,0,2,0,0,0,0
8517,cortile,5,0,0,0,0,0,0,0,0,0,0,0
8518,salita,5,0,0,0,0,0,0,0,0,0,0,0
8519,cattivo,5,0,0,0,0,0,0,0,1,0,0,0
8520,soffio,5,0,0,0,0,0,0,2,0,0,0,1
8521,olio,5,0,0,0,0,0,0,2,0,0,0,1
8522,sangue,5,1,0,1,1,1,0,0,1,0,0,1
8523,tocco,5,0,0,0,0,0,0,0,0,0,0,0
8524,è cresciuto,5,0,1,0,0,1,0,2,0,1,0,1
8525,cent,5,0,0,1,0,0,0,0,0,1,0,0
8526,mescolare,5,0,1,0,0,1,0,2,0,1,0,0
8527,squadra,5,1,0,1,1,1,0,1,0,0,0,1
8528,filo,5,0,0,0,0,0,0,0,0,0,0,0
8529,costo,5,1,0,0,1,0,0,0,1,0,0,0
8530,perduto,5,0,0,0,0,0,0,0,0,0,0,0
8531,marrone,5,0,0,1,0,1,0,1,0,0,0,0
8532,indossare,5,0,1,1,1,0,0,0,0,1,0,0
8533,giardino,5,0,0,0,0,0,1,0,0,1,0,1
8534,pari,5,0,0,0,0,0,0,0,0,0,0,0
8535,spedito,5,0,0,0,1,0,2,0,0,0,0,0
8536,scegliere,5,0,1,0,0,1,0,3,0,1,0,1
8537,caduto,5,0,0,0,0,0,0,0,0,0,0,0
8538,in forma,5,0,0,0,0,1,0,0,0,1,0,0
8539,fluire,5,0,0,0,0,0,0,0,0,0,0,1
8540,giusto,5,1,0,0,1,0,0,0,1,0,0,1
8541,banca,5,0,2,1,0,1,0,0,0,0,0,0
8542,raccogliere,5,0,0,0,0,0,0,2,0,1,0,1
8543,salva,5,0,0,0,0,0,0,0,0,0,0,0
8544,decimale,5,0,0,0,0,0,0,1,0,0,0,0
8545,orecchio,5,1,0,1,0,0,1,4,1,1,0,1
8546,altro,5,2,0,0,0,0,0,0,0,0,0,0
8547,piuttosto,5,1,0,0,1,0,0,0,2,0,0,1
8548,rotto,5,0,0,0,0,0,0,0,1,0,0,0
8549,astuccio,5,1,0,0,1,0,0,3,1,0,0,1
8550,mezzo,5,0,0,0,0,0,0,0,0,0,0,0
8551,uccisione,5,0,0,0,0,0,0,4,0,0,0,1
8552,figlio,5,0,0,0,0,0,0,4,0,0,0,1
8553,lago,5,0,0,0,0,0,0,1,0,0,0,0
8554,momento,5,0,0,1,0,0,0,0,0,1,0,0
8555,scala,5,0,1,0,0,1,0,2,0,0,0,0
8556,ad alta voce,5,0,0,0,0,0,0,0,0,0,0,0
8557,molla,5,0,1,1,0,0,0,1,1,0,0,0
8558,osservare,5,0,0,0,1,0,0,0,0,0,0,0
8559,bambino,5,0,0,1,0,0,0,0,0,1,0,0
8560,dritto,5,0,0,0,0,0,0,0,1,0,0,0
8561,consonante,5,0,0,1,0,0,0,0,0,0,0,0
8562,nazione,5,0,0,0,0,0,0,3,0,0,0,1
8563,dizionario,5,0,0,0,0,0,1,2,0,0,0,1
8564,latte,5,0,0,0,0,0,0,1,1,0,0,0
8565,velocità,5,0,0,0,0,0,0,1,0,0,0,0
8566,metodo,5,0,0,0,0,0,0,0,0,0,0,0
8567,organo,5,0,0,0,0,0,0,0,0,0,0,0
8568,pagare,5,0,0,0,0,0,0,0,0,0,0,0
8569,età,5,0,0,0,0,0,0,0,0,0,0,0
8570,sezione,5,0,0,0,0,0,0,3,0,0,0,1
8571,vestire,5,1,0,0,1,0,0,0,1,1,0,0
8572,nube,5,0,0,0,0,0,0,0,0,0,0,0
8573,sorpresa,5,0,2,1,0,0,0,0,0,1,0,0
8574,silenzioso,5,0,0,0,0,0,0,2,0,0,0,1
8575,calcolo,5,0,0,0,0,0,0,0,0,0,0,0
8576,minuscolo,5,0,1,0,0,1,0,1,0,1,0,0
8577,salita,5,0,0,0,0,0,0,0,0,0,0,0
8578,freddo,5,0,1,0,0,0,1,0,0,0,0,0
8579,disegno,5,0,0,0,0,0,1,2,0,0,0,0
8580,povero,5,0,0,0,0,0,0,0,0,0,0,0
8581,quantità,5,1,0,2,1,1,0,1,0,0,0,1
8582,sperimentare,5,0,0,1,1,0,0,0,0,1,0,0
8583,parte inferiore,5,0,0,0,0,0,0,2,0,1,0,1
8584,chiave,5,1,0,1,0,0,1,2,1,1,0,1
8585,ferro da stiro,5,1,0,1,1,1,0,0,1,0,0,0
8586,separare,5,0,0,0,0,0,0,0,0,0,0,0
8587,bastone,5,1,0,0,1,0,0,1,1,0,0,0
8588,piatto,5,0,0,0,0,0,0,0,1,0,0,1
8589,venti,5,0,0,1,0,0,0,0,0,1,0,0
8590,pelle,5,0,1,1,0,0,0,0,1,0,0,0
8591,sorridi,5,0,0,1,0,1,2,0,0,0,0,0
8592,piega,5,0,0,0,0,0,0,0,0,1,0,1
8593,buco,5,0,0,0,0,0,0,0,0,0,0,0
8594,salto,5,0,0,0,0,0,0,0,0,0,0,0
8595,bambino,5,0,0,1,0,0,0,0,0,1,0,0
8596,otto,5,0,0,0,0,0,0,0,1,0,0,0
8597,villaggio,5,0,1,1,0,0,0,3,2,0,0,1
8598,incontrare,5,2,2,2,0,1,0,0,0,1,0,0
8599,radice,5,0,0,0,0,0,1,0,0,0,0,0
8600,acquistare,5,2,0,1,2,1,0,1,1,0,0,1
8601,aumentare,5,0,0,1,0,0,0,0,0,1,0,1
8602,risolvere,5,0,0,0,0,0,0,0,0,0,0,0
8603,metallo,5,0,1,1,0,0,0,0,1,0,0,0
8604,se,5,0,0,0,0,0,0,0,0,0,0,0
8605,spingere,5,1,0,0,2,0,0,0,1,1,0,0
8606,sette,5,0,0,0,0,0,0,0,1,1,0,0
8607,paragrafo,5,0,0,0,0,0,0,0,0,0,0,0
8608,terzo,5,0,0,0,0,0,1,0,0,0,0,0
8609,deve,5,0,0,0,0,0,0,0,0,0,0,0
8610,tenuto,5,0,0,0,0,0,0,0,0,0,0,0
8611,capelli,5,0,1,1,0,0,0,0,1,0,0,0
8612,descrivere,5,0,1,0,0,1,0,1,0,1,0,0
8613,cucinare,5,0,0,0,0,0,0,1,0,1,0,0
8614,pavimento,5,0,0,1,0,0,0,0,0,1,0,0
8615,o,5,0,0,0,0,0,0,0,0,0,0,0
8616,risultato,5,0,0,0,0,0,0,0,0,0,0,0
8617,bruciare,5,0,1,0,0,0,0,1,0,0,0,1
8618,collina,5,0,1,1,0,0,0,0,1,1,0,0
8619,sicuro,5,0,0,0,0,0,0,0,0,0,0,0
8620,gatto,5,0,0,0,0,0,0,0,1,0,0,0
8621,secolo,5,0,0,0,0,0,0,0,0,0,0,0
8622,ritenere,5,0,0,0,0,0,0,1,0,0,0,0
8623,genere,5,0,0,0,0,0,0,1,0,0,0,0
8624,legge,5,0,0,0,0,0,0,0,1,0,0,0
8625,morso,5,0,0,0,0,0,0,0,0,0,0,0
8626,costa,5,1,0,0,1,0,0,0,1,0,0,0
8627,copia,5,0,0,0,0,0,0,0,0,0,0,1
8628,frase,5,0,1,0,0,0,0,0,0,0,0,0
8629,silenzioso,5,0,0,0,0,0,0,2,0,0,0,1
8630,alto,5,0,0,0,0,0,0,0,0,0,0,0
8631,sabbia,5,0,0,0,0,0,0,0,0,0,0,1
8632,suolo,5,0,0,0,0,0,0,0,0,0,0,1
8633,rotolo,5,0,0,0,0,0,0,0,0,0,0,0
8634,temperatura,5,0,0,0,0,0,0,0,0,0,0,0
8635,dito,5,0,0,0,0,0,1,0,0,0,0,0
8636,industria,5,3,1,1,2,0,0,0,1,1,0,1
8637,valore,5,0,0,0,0,0,0,0,0,0,0,0
8638,combattere,5,0,0,1,0,0,0,0,1,0,0,0
8639,menzogna,5,0,0,0,0,0,0,2,0,0,0,0
8640,colpo,5,0,0,0,0,0,0,0,0,0,0,0
8641,eccitare,5,0,0,0,0,0,0,1,0,0,0,0
8642,naturale,5,0,0,0,0,0,0,0,0,0,0,0
8643,visualizza,5,0,0,0,0,0,0,0,0,0,0,1
8644,senso,5,0,0,0,0,0,0,0,0,0,0,0
8645,sedia,5,0,0,0,0,0,2,0,0,0,0,1
8646,pericolo,5,0,0,0,0,0,0,0,0,0,0,0
8647,frutta,5,0,1,0,0,0,0,0,1,0,0,0
8648,ricco,5,0,0,0,0,0,0,0,0,0,0,0
