,word,lang,pre_eng,pre_esp,pre_cat,pre_ita,pre_fra,pre_por,pre_ale,pre_sue,pre_pol,pre_rus,suf_eng,suf_esp,suf_cat,suf_ita,suf_fra,suf_por,suf_ale,suf_sue,suf_pol,suf_rus,en_zipf,es_zipf,ca_zipf,it_zipf,fr_zipf,pt_zipf,de_zipf,sv_zipf,pl_zipf,ru_zipf
8204,mai,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,3.59,5.72,6.03,5.24,3.86,5.17,3.43,3.67,2.57
8205,rosso,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,2.84,2.4,4.96,3.03,2.95,3.02,2.93,2.61,2.98
8206,elenco,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,3.72,1.17,4.53,1.03,4.45,1.32,0.0,1.23,0.0
8207,anche se,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.85,2.08,1.88,6.26,2.56,2.03,2.23,1.05,1.65,1.37
8208,tatto,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,1.44,1.17,3.67,1.04,2.54,1.46,0.0,0.0,0.0
8209,parlare,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.2,1.43,1.8,5.46,1.27,0.0,1.42,0.0,0.0,1.06
8210,uccello,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,1.43,1.04,4.06,1.63,1.25,1.43,0.0,0.0,0.0
8211,presto,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,3.6,2.63,5.16,2.89,3.23,2.65,2.38,2.58,1.87
8212,corpo,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.67,2.71,5.31,2.57,5.4,2.1,1.61,1.77,1.14
8213,cane,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.76,2.65,1.71,4.92,2.97,2.97,2.62,2.71,2.86,1.66
8214,famiglia,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.88,2.11,1.73,5.55,2.14,2.4,2.2,1.69,1.76,1.3
8215,diretto,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.82,0.0,0.0,1.09,0.0,0.0,0.0
8216,posa,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,3.23,5.1,4.06,3.3,3.24,2.12,2.44,1.97,0.0
8217,partire,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1.72,1.17,5.09,1.71,1.31,1.12,0.0,0.0,0.0
8218,canzone,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.74,1.45,1.23,4.99,1.79,1.08,2.06,0.0,1.98,2.0
8219,misurare,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0
8220,porta,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,3.77,5.39,5.41,3.49,5.07,3.41,3.18,2.79,1.85
8221,prodotto,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.11,0.0,0.0,1.09,0.0,0.0,0.0
8222,nero,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.36,3.14,2.46,5.05,2.92,3.57,3.47,3.4,3.21,2.58
8223,breve,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.11,4.66,2.91,5.14,2.31,4.88,2.58,2.78,1.67,1.31
8224,numerale,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.16,0.0,0.0,1.44,0.0,0.0,0.0
8225,classe,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.15,2.37,5.14,5.19,5.14,4.94,2.71,2.29,1.98,1.68
8226,vento,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,2.81,1.86,4.71,2.12,4.69,2.19,1.89,2.54,1.79
8227,domanda,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0
8228,accadere,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0
8229,completare,5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,1.04,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0
8230,nave,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.06,4.39,2.01,4.76,2.05,4.27,2.04,1.27,1.2,0.0
8231,la zona,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,5.28,5.37,5.25,2.73,4.94,2.73,2.26,3.54,2.31
8232,metà,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.02,5.16,1.49,0.0,1.1,0.0,0.0,0.0
8233,roccia,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.14,0.0,4.16,0.0,1.08,1.23,0.0,1.47,0.0
8234,ordine,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.84,2.13,1.91,5.14,2.18,1.82,2.3,1.09,0.0,1.04
8235,fuoco,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.46,1.13,5.09,1.72,1.25,1.79,0.0,1.43,1.44
8236,sud,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,3.61,5.39,5.28,5.27,2.61,3.14,2.29,2.29,2.05
8237,problema,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,5.5,5.45,5.55,2.11,5.49,2.28,1.87,2.02,1.64
8238,pezzo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,1.38,0.0,4.91,1.43,1.31,1.37,1.75,1.2,1.25
8239,detto,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,1.67,0.0,5.76,1.78,1.23,2.23,1.58,0.0,1.22
8240,conosceva,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8241,passaggio,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.0,1.09,4.88,1.04,0.0,1.22,0.0,0.0,0.0
8242,da,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,5.58,4.67,6.84,4.27,7.13,6.37,4.48,5.4,3.69
8243,superiore,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1.82,1.61,1.68,5.04,1.84,1.61,2.2,2.16,1.28,1.07
8244,totale,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5,1.46,0.0,5.1,4.66,1.26,3.89,1.52,1.04,0.0
8245,re,5,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.23,4.96,4.38,5.26,4.49,4.36,4.28,3.85,4.21,3.7
8246,strada,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.27,2.23,1.82,5.4,2.49,2.82,2.68,2.35,2.38,1.74
8247,pollice,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.05,1.23,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0
8248,moltiplicare,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0
8249,niente,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.85,2.19,1.83,5.64,1.92,2.38,2.24,1.68,1.84,1.65
8250,corso,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,3.24,2.09,5.44,2.87,2.95,3.03,2.68,2.61,1.62
8251,restare,5,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,1.42,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0
8252,ruota,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.3,0.0,0.0,1.03,0.0,0.0,0.0
8253,completo,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,4.91,3.15,4.63,1.62,4.68,1.42,0.0,1.03,1.35
8254,forza,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.02,2.64,5.44,3.06,2.91,3.13,2.91,3.04,2.72
8255,blu,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,3.35,3.14,4.79,3.51,3.55,3.71,3.23,3.36,3.11
8256,oggetto,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.91,1.04,0.0,1.06,0.0,0.0,0.0
8257,decidere,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0
8258,superficie,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,4.66,2.91,4.72,3.96,2.71,1.29,0.0,0.0,0.0
8259,profondo,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,1.25,0.0,4.59,1.17,0.0,1.25,1.59,0.0,0.0
8260,luna,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62,4.79,3.75,4.74,3.56,3.84,3.63,3.47,3.57,2.69
8261,isola,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,2.07,2.01,4.82,2.78,3.22,2.53,2.81,1.91,1.04
8262,piede,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.8,0.0,4.62,0.0,0.0,1.11,0.0,0.0,0.0
8263,sistema,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,5.56,5.47,5.52,2.33,5.53,2.37,2.09,1.96,1.77
8264,occupato,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0
8265,test,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.19,4.16,4.18,4.91,4.69,3.52,4.74,4.4,4.62,3.22
8266,disco,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,4.69,3.42,4.65,3.43,4.6,3.79,3.61,4.16,2.92
8267,barca,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,3.8,4.24,4.39,2.87,3.59,3.24,3.07,2.79,1.72
8268,comune,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.76,2.0,1.84,5.47,2.08,1.75,2.01,1.25,1.43,0.0
8269,oro,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,5.07,3.52,5.14,2.88,3.41,2.9,4.42,2.87,2.16
8270,possibile,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.56,1.49,1.34,5.52,1.64,1.26,1.57,0.0,1.11,0.0
8271,aereo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,2.85,1.59,4.73,1.28,2.0,1.32,0.0,0.0,1.47
8272,poster,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,4.19,3.32,2.62,3.95,4.13,3.57,3.89,3.97,2.42,2.02
8273,asciutto,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0
8274,meraviglia,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.06,1.11,0.0,4.23,1.32,1.35,1.44,1.23,0.0,0.0
8275,ridere,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,4.74,1.07,1.04,1.02,0.0,0.0,0.0
8276,mille,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.8,2.69,2.0,4.99,4.64,2.85,3.27,3.6,2.92,2.51
8277,fa,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.18,6.18,6.09,4.0,3.82,4.0,4.23,3.76,3.06
8278,corse,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.39,1.93,2.54,4.17,4.42,1.83,2.05,1.82,1.86,2.12
8279,dai un'occhiata,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0
8280,gioco,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,1.29,1.23,5.33,1.69,0.0,1.37,1.19,0.0,0.0
8281,forma,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,5.77,5.69,5.36,3.15,5.81,2.95,3.83,4.61,2.0
8282,equipaggiare,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0
8283,piccante,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0
8284,perdere,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.08,2.18,0.0,5.12,1.17,1.36,1.06,0.0,1.02,0.0
8285,portato,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.1,0.0,1.05,1.17,0.0,0.0,0.0
8286,calore,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1.13,1.45,0.0,4.43,1.28,1.65,1.5,0.0,0.0,0.0
8287,neve,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.79,2.26,1.76,4.46,2.38,4.36,2.3,2.4,2.39,1.4
8288,pneumatico,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0
8289,portare,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,1.54,1.25,5.09,0.0,0.0,1.01,0.0,0.0,0.0
8290,sì,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,2.56,2.34,5.58,2.02,1.95,2.11,1.89,0.0,1.22
8291,distante,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3.67,0.0,4.11,3.29,4.4,1.01,0.0,0.0,0.0
8292,riempire,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0
8293,dipingere,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0
8294,linguaggio,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.26,0.0,4.71,1.22,0.0,1.37,0.0,0.0,0.0
8295,fra,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,3.3,3.58,5.46,3.56,3.03,3.51,4.1,3.34,2.47
8296,unità,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,1.24,1.47,4.9,2.0,1.23,1.83,0.0,0.0,1.14
8297,potenza,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,1.84,1.34,4.78,1.87,1.92,1.89,1.29,1.3,1.27
8298,cittadina,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0
8299,bene,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2.9,2.85,2.74,5.92,3.11,2.83,3.15,2.96,3.52,2.51
8300,certo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,2.01,1.34,5.57,1.57,5.45,1.63,1.31,1.66,1.21
8301,volare,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.84,2.14,1.32,4.27,1.63,2.12,2.26,1.52,2.03,1.47
8302,autunno,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.23,4.26,0.0,0.0,0.0,0.0,0.0,0.0
8303,piombo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,2.06,1.23,3.97,1.62,0.0,1.55,0.0,0.0,0.0
8304,piangere,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
8305,scuro,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,1.12,0.0,4.12,1.04,1.49,0.0,0.0,0.0,0.0
8306,macchina,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.21,1.27,0.0,5.12,1.03,1.38,1.53,1.36,0.0,0.0
8307,nota,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,5.09,4.88,5.11,3.22,5.05,2.33,3.14,3.76,2.15
8308,aspettare,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0
8309,piano,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,4.17,4.27,5.41,4.26,4.18,3.7,3.98,3.12,2.67
8310,figura,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.9,4.77,4.69,4.89,2.42,4.69,2.38,1.32,3.73,0.0
8311,stella,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.46,3.62,4.54,3.6,3.71,3.66,3.69,3.4,2.66
8312,scatola,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0
8313,sostantivo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0
8314,campo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,5.18,3.36,5.35,3.04,5.28,3.15,2.74,3.14,1.64
8315,riposo,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,4.41,0.0,0.0,1.11,0.0,0.0,0.0
8316,corretta,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.32,1.01,1.05,1.13,0.0,0.0,0.0
8317,capace,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.02,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0
8318,libbra,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.77,1.18,0.0,0.0,0.0,0.0,0.0
8319,fatto,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,2.14,1.43,6.19,2.14,2.22,2.01,1.32,2.21,1.76
8320,bellezza,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.67,1.4,1.58,4.81,2.02,1.17,2.0,1.22,1.06,1.49
8321,viaggio,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,1.96,1.8,5.16,1.85,1.7,1.94,1.41,1.62,0.0
8322,stava in piedi,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.88,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0
8323,contenere,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0
8324,davanti,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,1.07,0.0,5.23,1.05,0.0,1.26,0.0,0.0,0.0
8325,insegnare,5,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0
8326,settimana,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.31,1.18,1.13,5.41,1.25,0.0,1.44,0.0,1.1,0.0
8327,finale,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.04,2.52,2.12,5.06,4.98,3.47,4.72,2.81,4.11,2.03
8328,ha dato,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,4.33,2.76,5.53,2.0,1.98,3.73,2.63,1.64,1.67
8329,verde,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.29,4.87,3.61,4.85,2.96,5.06,3.07,3.29,3.24,2.17
8330,oh,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,4.71,4.55,5.02,5.09,4.76,5.23,4.54,4.68,3.66
8331,presto,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,3.6,2.63,5.16,2.89,3.23,2.65,2.38,2.58,1.87
8332,sviluppare,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0
8333,oceano,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,2.98,1.34,3.93,1.66,4.39,1.48,1.27,1.36,0.0
8334,caldo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,3.75,3.69,4.8,1.65,3.63,1.62,1.01,1.42,0.0
8335,gratuito,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,4.09,1.75,4.39,0.0,4.24,0.0,0.0,0.0,0.0
8336,minuto,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,4.69,2.36,4.73,1.57,4.65,1.53,1.11,1.63,1.46
8337,forte,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.24,2.86,3.09,5.32,4.95,5.3,3.19,2.62,2.88,2.53
8338,speciale,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.99,2.06,1.34,5.14,2.7,1.87,2.28,1.88,1.55,1.86
8339,mente,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1.89,4.97,2.63,5.2,2.99,5.0,2.48,1.76,1.1,1.3
8340,dietro,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.27,0.0,5.26,1.16,0.0,1.16,0.0,0.0,0.0
8341,chiaro,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,1.21,0.0,5.09,1.37,1.55,1.54,1.09,1.01,1.26
8342,coda,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,2.67,2.34,4.51,2.32,2.74,2.51,2.0,2.18,0.0
8343,produrre,5,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0
8344,fatto,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,2.14,1.43,6.19,2.14,2.22,2.01,1.32,2.21,1.76
8345,spazio,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,1.65,1.23,5.16,1.69,2.13,1.56,1.25,1.55,0.0
8346,sentito,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,0.0,0.0,0.0
8347,migliore,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1.5,1.91,1.23,5.4,1.45,1.49,1.48,1.22,1.78,1.26
8348,ora,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,3.5,3.15,6.02,3.01,4.57,2.97,2.72,3.22,2.13
8349,meglio,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,1.6,1.29,5.71,1.94,1.38,1.77,1.27,1.27,0.0
8350,vero,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.81,3.21,2.87,5.65,2.73,2.97,2.9,2.27,3.14,2.15
8351,in occasione,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.18,1.35,1.39,5.11,1.53,0.0,1.76,0.0,0.0,0.0
8352,centinaio,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0
8353,cinque,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.56,2.27,1.96,5.27,2.48,2.37,2.63,2.3,2.27,1.08
8354,ricordare,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0
8355,fare un passo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,2.0,2.98,5.11,2.07,2.29,2.21,1.73,2.09,1.61
8356,presto,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,3.6,2.63,5.16,2.89,3.23,2.65,2.38,2.58,1.87
8357,presa,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,4.21,4.69,4.96,1.5,4.45,1.49,1.38,1.21,0.0
8358,ovest,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,1.02,0.0
