,word,lang,pairs_eng,pairs_cat,pairs_esp,pairs_ger,pairs_por,pairs_pol,pairs_ita,pairs_swe,pairs_fre,pairs_rus,diptongos,pre_eng,pre_esp,pre_cat,pre_ita,pre_fra,pre_por,pre_ale,pre_sue,pre_pol,pre_rus,suf_eng,suf_esp,suf_cat,suf_ita,suf_fra,suf_por,suf_ale,suf_sue,suf_pol,suf_rus,en_zipf,de_zipf,ca_zipf,es_zipf,fr_zipf,it_zipf,pl_zipf,pt_zipf,ru_zipf,sv_zipf
7203,milha,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0
7204,rio,7,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.28,4.33,4.43,4.28,4.51,4.49,5.73,3.25,4.11
7205,carro,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,1.6,4.02,4.4,2.02,4.14,1.36,5.24,1.41,3.17
7206,pés,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.29,1.22,0.0,0.0,0.0,4.74,0.0,0.0
7207,cuidado,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.64,1.33,2.6,4.91,1.59,1.61,1.57,4.93,0.0,1.42
7208,segundo,7,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,2.09,2.53,5.35,2.29,2.21,2.11,5.73,1.49,2.11
7209,o suficiente,7,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.02,0.0,1.38,5.0,0.0,1.41,0.0,4.96,0.0,0.0
7210,avião,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0
7211,menina,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.18,0.0,1.34,2.25,1.23,1.16,0.0,4.99,0.0,0.0
7212,usual,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4.62,2.72,3.23,3.8,2.62,2.56,2.35,3.73,2.18,2.93
7213,jovem,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,1.26,0.0,1.74,1.22,1.22,0.0,5.25,0.0,0.0
7214,pronto,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,2.51,3.0,5.12,2.17,4.89,2.22,4.88,1.93,2.76
7215,acima de,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,5.15,0.0,0.0
7216,sempre,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.12,2.39,5.83,2.72,2.27,6.1,2.07,5.96,1.59,2.24
7217,vermelho,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,1.37,0.0,1.99,1.29,1.12,0.0,4.86,0.0,0.0
7218,lista,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.01,1.88,3.04,5.29,2.08,5.04,4.76,5.28,0.0,4.87
7219,no entanto,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,5.3,0.0,0.0
7220,sentir,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1.48,1.27,5.21,4.89,4.68,3.69,0.0,5.16,1.08,0.0
7221,conversa,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.2,4.71,3.27,1.38,2.44,1.05,4.99,0.0,0.0
7222,pássaro,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0,0.0
7223,em breve,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.11,2.57,2.91,3.91,2.3,3.76,1.67,4.88,1.3,2.77
7224,corpo,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.1,2.71,2.67,2.57,5.31,1.77,5.4,1.14,1.61
7225,cão,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.11,0.0,1.04,1.03,0.0,0.0,0.0,4.46,0.0,1.09
7226,família,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.74,1.53,5.61,2.76,1.7,1.15,1.11,5.61,0.0,1.38
7227,direto,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,4.76,0.0,0.0
7228,pose,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.1,3.29,3.55,3.45,4.87,3.83,2.56,3.52,1.76,2.92
7229,sair,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1.93,1.18,1.04,1.75,1.33,1.12,0.0,5.5,0.0,0.0
7230,música,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,2.03,5.39,5.24,1.77,2.54,1.64,5.56,0.0,1.73
7231,a medida,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,1.2,2.16,5.08,1.09,1.16,0.0,4.99,0.0,0.0
7232,porta,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,3.41,5.39,3.77,3.49,5.41,2.79,5.07,1.85,3.18
7233,produtos,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,4.92,0.0,0.0
7234,preto,7,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.27,1.76,2.8,2.45,2.26,1.53,4.89,0.0,1.85
7235,curto,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,1.87,2.18,2.29,1.38,2.46,0.0,4.64,0.0,0.0
7236,numeral,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2.77,1.22,1.99,3.25,0.0,0.0,0.0,2.51,0.0,0.0
7237,classe,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.15,2.71,5.14,2.37,5.14,5.19,1.98,4.94,1.68,2.29
7238,vento,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,2.19,1.86,2.81,2.12,4.71,2.54,4.69,1.79,1.89
7239,pergunta,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,5.18,0.0,0.0
7240,acontecer,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,5.12,0.0,0.0
7241,completo,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,1.42,3.15,4.91,1.62,4.63,1.03,4.68,1.35,0.0
7242,navio,7,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.24,0.0,1.09,1.88,1.03,1.28,0.0,4.58,0.0,0.0
7243,área,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,1.1,2.28,5.0,1.22,1.56,0.0,5.5,0.0,1.19
7244,metade,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,4.99,0.0,1.46
7245,rocha,7,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,2.48,2.51,3.54,2.62,2.95,3.3,4.47,1.43,2.44
7246,ordem,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,1.39,1.13,1.97,1.16,1.43,0.0,5.21,0.0,0.0
7247,incêndio,7,0,3,2,0,1,1,2,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,0.0
7248,sul,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,2.91,3.42,3.36,2.97,6.13,3.18,5.5,1.82,2.41
7249,problema,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,2.28,5.45,5.5,2.11,5.55,2.02,5.49,1.64,1.87
7250,peça,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,4.87,0.0,0.0
7251,contou,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0
7252,sabia,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.68,2.19,4.67,4.34,1.92,1.82,1.18,5.14,0.0,0.0
7253,passar,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1.2,0.0,5.45,1.88,1.28,2.82,1.07,5.39,0.0,5.07
7254,desde,7,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.25,2.02,4.14,6.1,2.3,2.62,1.71,5.76,1.78,1.7
7255,topo,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,2.29,2.8,3.51,3.11,3.81,2.05,4.58,0.0,2.05
7256,todo,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,2.86,3.66,6.35,2.66,3.04,2.99,5.92,2.2,2.77
7257,rei,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.12,3.34,5.47,3.57,3.12,3.69,2.97,5.09,2.23,2.84
7258,rua,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.52,3.73,3.14,2.59,2.97,2.2,5.35,1.39,2.22
7259,polegada,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0
7260,multiplicar,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,3.36,3.44,0.0,0.0,0.0,3.32,0.0,0.0
7261,nada,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.14,3.13,3.69,6.02,3.18,3.57,3.74,5.99,2.19,3.35
7262,curso,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,1.4,2.83,4.93,1.5,1.91,1.19,5.06,0.0,1.18
7263,fique,7,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,2.17,1.96,2.05,0.0,0.0,4.84,0.0,0.0
7264,roda,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,2.67,4.52,3.03,2.31,2.54,2.64,4.38,0.0,2.15
7265,cheio,7,1,0,1,0,0,1,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0
7266,força,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,1.14,5.45,2.39,2.81,1.27,0.0,5.35,0.0,1.43
7267,azul,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,2.51,3.39,4.83,2.54,2.86,2.55,4.93,1.66,2.42
7268,objeto,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.0,1.99,4.77,1.04,1.03,0.0,4.6,0.0,0.0
7269,decidir,7,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,5.16,4.48,0.0,0.0,0.0,4.59,0.0,0.0
7270,superfície,7,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,4.54,1.82,0.0,0.0,0.0,4.46,0.0,0.0
7271,profundo,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,1.17,1.57,4.51,1.21,1.78,0.0,4.33,0.0,0.0
7272,lua,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,2.28,2.59,2.46,2.24,2.3,2.11,4.78,1.94,2.0
7273,ilha,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.98,1.61,2.29,1.88,1.48,1.55,4.99,0.0,1.51
7274,pé,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,1.43,1.23,2.46,2.94,2.11,0.0,5.05,0.0,0.0
7275,sistema,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,2.37,5.47,5.56,2.33,5.52,1.96,5.53,1.77,2.09
7276,ocupado,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.15,4.35,0.0,0.0,0.0,4.36,0.0,0.0
7277,teste,7,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.86,3.31,1.13,1.88,3.75,4.35,1.42,4.84,0.0,1.91
7278,registro,7,3,0,0,2,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1.79,2.33,4.83,1.6,4.39,0.0,4.67,0.0,1.66
7279,barco,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,1.83,3.26,4.52,1.85,2.45,1.58,4.36,0.0,1.61
7280,comum,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.19,0.0,1.59,0.0,1.66,0.0,5.17,0.0,0.0
7281,ouro,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,1.77,1.23,2.4,1.94,1.56,1.42,5.05,0.0,1.41
7282,possível,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,5.37,0.0,0.0
7283,avião,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0
7284,lugar,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.43,2.47,3.11,5.8,2.04,1.92,1.46,5.64,1.29,1.66
7285,seco,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,2.68,2.09,4.28,2.45,2.82,2.33,4.24,1.74,2.14
7286,maravilha,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.13,0.0,0.0,1.01,0.0,0.0,4.29,0.0,0.0
7287,riso,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,1.67,1.49,2.2,1.66,4.55,1.64,3.8,0.0,0.0
7288,mil,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,3.24,5.09,5.34,3.4,3.49,4.19,5.54,2.39,4.7
7289,atrás,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6,1.31,2.56,4.98,0.0,1.61,0.0,5.32,0.0,0.0
7290,correu,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.77,1.16,0.0,0.0,0.0,4.08,0.0,0.0
7291,verifica,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.9,3.44,0.0,4.46,0.0,3.85,0.0,0.0
7292,jogos,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.37,1.14,1.09,1.43,0.0,1.1,0.0,5.21,0.0,0.0
7293,forma,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,2.95,5.69,5.77,3.15,5.36,4.61,5.81,2.0,3.83
7294,igualar,7,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,3.46,3.51,0.0,0.0,0.0,3.41,0.0,0.0
7295,quente,7,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.09,1.33,0.0,1.59,1.34,1.45,0.0,4.79,0.0,0.0
7296,senhorita,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0
7297,trouxeram,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0
7298,aquecer,7,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0
7299,neve,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.79,2.3,1.76,2.26,2.38,4.46,2.39,4.36,1.4,2.4
7300,pneu,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,1.96,0.0,0.0,3.6,1.22,0.0,3.79,0.0,0.0
7301,trazer,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0
7302,sim,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.78,3.51,3.61,3.61,3.9,3.68,5.79,3.49,3.59
7303,distante,7,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.01,0.0,3.67,3.29,4.11,0.0,4.4,0.0,0.0
7304,encher,7,1,2,2,0,1,1,2,1,2,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0
7305,pintar,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1.64,1.19,4.19,4.07,0.0,0.0,0.0,4.13,0.0,0.0
7306,língua,7,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.61,2.1,0.0,1.01,0.0,5.25,0.0,0.0
7307,dentre,7,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1.17,1.47,1.69,0.0,0.0,4.77,0.0,0.0
7308,unidade,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.17,1.7,0.0,0.0,0.0,4.92,0.0,0.0
7309,potência,7,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,0.0,0.0
7310,cidade,7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.85,1.86,2.03,2.69,1.93,2.35,1.42,5.85,0.0,1.09
7311,multar,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,3.36,2.97,0.0,0.0,0.0,2.75,0.0,0.0
7312,certo,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,1.63,1.34,2.01,1.57,5.57,1.66,5.45,1.21,1.31
7313,voe,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.79,1.68,0.0,1.58,1.44,1.51,0.0,3.12,0.0,0.0
7314,cair,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2.59,1.58,0.0,1.82,1.77,1.81,1.77,4.8,0.0,1.6
7315,conduzir,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0
7316,choro,7,1,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,1.76,1.57,2.84,1.87,1.97,1.4,3.96,0.0,0.0
7317,sombrio,7,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,3.79,0.0,0.0
7318,máquina,7,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,2.6,4.56,1.09,0.0,0.0,4.73,0.0,0.0
7319,nota,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,2.33,4.88,5.09,3.22,5.11,3.76,5.05,2.15,3.14
7320,esperar,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1.17,0.0,4.93,5.03,1.04,1.35,0.0,5.04,0.0,0.0
7321,plano,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,2.07,2.36,4.54,2.19,2.51,2.04,5.23,0.0,1.9
7322,figura,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.9,2.38,4.69,4.77,2.42,4.89,3.73,4.69,0.0,1.32
7323,estrela,7,3,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,1.94,2.89,2.27,1.9,1.59,0.0,4.68,0.0,1.68
7324,caixa,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,1.61,4.86,3.14,2.16,1.98,1.02,4.9,0.0,0.0
7325,substantivo,7,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,3.2,0.0,0.0
7326,campo,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,3.15,3.36,5.18,3.04,5.35,3.14,5.28,1.64,2.74
